                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 1.0225,                 1.0119,               0.009505,               0.009505,               0.009505
                     17,                 1.1596,                0.62093,                0.98681,                0.10004,                0.83282,                0.73097,                0.44386,                 1.1809,                0.60981,                 0.9838,               0.009472,               0.009472,               0.009472
                     17,                 1.1852,                 1.1051,               0.009472,               0.009472,               0.009472
                     17,                 1.0226,                  1.012,               0.009472,               0.009472,               0.009472
                     18,                 1.1555,                0.61544,                0.98224,                0.08532,                0.83823,                0.73307,                0.44375,                 1.1835,                0.60608,                0.97919,               0.009439,               0.009439,               0.009439
                     18,                 1.1854,                 1.1072,               0.009439,               0.009439,               0.009439
                     18,                 1.0224,                 1.0113,               0.009439,               0.009439,               0.009439
                     19,                 1.1522,                0.61249,                0.98234,                0.08136,                0.83807,                0.72951,                0.44172,                  1.183,                0.60607,                0.98292,               0.009406,               0.009406,               0.009406
                     19,                 1.1838,                 1.1054,               0.009406,               0.009406,               0.009406
                     19,                 1.0224,                 1.0118,               0.009406,               0.009406,               0.009406
                     20,                 1.1548,                0.61541,                0.98335,                0.07854,                0.83632,                0.72969,                0.44169,                 1.1803,                0.60504,                0.97779,               0.009373,               0.009373,               0.009373
                     20,                 1.1842,                 1.1027,               0.009373,               0.009373,               0.009373
                     20,                 1.0226,                 1.0124,               0.009373,               0.009373,               0.009373
                     21,                 1.1571,                0.61619,                0.98706,                0.08716,                0.84548,                0.73505,                0.44333,                 1.1814,                0.60765,                0.98169,                0.00934,                0.00934,                0.00934
                     21,                 1.1784,                 1.1089,                0.00934,                0.00934,                0.00934
                     21,                 1.0236,                 1.0132,                0.00934,                0.00934,                0.00934
                     22,                 1.1482,                0.61059,                0.97888,                0.08619,                 0.8409,                 0.7312,                0.44202,                 1.1797,                0.60567,                0.97883,               0.009307,               0.009307,               0.009307
                     22,                  1.178,                 1.1066,               0.009307,               0.009307,               0.009307
                     22,                 1.0227,                 1.0108,               0.009307,               0.009307,               0.009307
                     23,                 1.1482,                0.61017,                0.98209,                0.08738,                0.83349,                 0.7304,                0.44126,                 1.1813,                0.59946,                0.98418,               0.009274,               0.009274,               0.009274
                     23,                 1.1764,                 1.0999,               0.009274,               0.009274,               0.009274
                     23,                 1.0222,                 1.0114,               0.009274,               0.009274,               0.009274
                     24,                  1.142,                0.60781,                0.97672,                0.07862,                0.83865,                0.73121,                0.44226,                 1.1814,                0.60278,                0.97951,               0.009241,               0.009241,               0.009241
                     24,                 1.1776,                 1.0994,               0.009241,               0.009241,               0.009241
                     24,                 1.0213,                 1.0105,               0.009241,               0.009241,               0.009241
